best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.051536946761189e-05,3.5691818993655033e-06,1.0,1.0,9.999999747378752e-05,497
