best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.06275811046361923,9.725927156978287e-06,0.985401451587677,1.0,9.999999747378752e-05,488
