accuracy,loss,val_accuracy,val_loss,learning_rate
0.17818181216716766,10.981993675231934,0.0,3.4487690925598145,0.0010000000474974513
0.589090883731842,7.128993034362793,0.03703703731298447,3.920016288757324,0.0010000000474974513
0.7818182110786438,4.659407615661621,0.03703703731298447,4.396748065948486,0.0010000000474974513
0.8727272748947144,3.1777536869049072,0.07407407462596893,4.279267311096191,0.0010000000474974513
0.8909090757369995,2.1487925052642822,0.07407407462596893,6.240277290344238,0.0010000000474974513
0.8836363554000854,2.0719144344329834,0.18518517911434174,4.76951789855957,0.0010000000474974513
0.9236363768577576,1.478994607925415,0.18518517911434174,3.948951482772827,0.0010000000474974513
0.8872727155685425,1.5916244983673096,0.2222222238779068,2.5804812908172607,0.0010000000474974513
0.9054545164108276,1.467866063117981,0.7037037014961243,0.6479970812797546,0.0010000000474974513
0.9200000166893005,1.5487531423568726,0.8888888955116272,0.3489060401916504,0.0010000000474974513
0.9018181562423706,1.3326491117477417,1.0,0.07170532643795013,0.0010000000474974513
0.9454545378684998,0.8300212621688843,1.0,0.033522456884384155,0.0010000000474974513
0.9272727370262146,1.0376302003860474,1.0,0.06105603650212288,0.0010000000474974513
0.9636363387107849,0.617855966091156,1.0,0.007887429557740688,0.0010000000474974513
0.9781818389892578,0.48516845703125,0.9629629850387573,0.049489423632621765,0.0010000000474974513
0.9672726988792419,0.4270974099636078,1.0,0.0065538352355360985,0.0010000000474974513
0.9781818389892578,0.4918762743473053,1.0,0.01797673851251602,0.0010000000474974513
0.9709091186523438,0.628832995891571,1.0,0.005190129391849041,0.0010000000474974513
0.996363639831543,0.21216925978660583,1.0,0.0044794282875955105,0.0010000000474974513
0.9927272796630859,0.19473014771938324,1.0,0.005373246502131224,0.0010000000474974513
0.9236363768577576,0.8483943939208984,1.0,0.030575323849916458,0.0010000000474974513
0.9309090971946716,0.8398324251174927,1.0,0.00424501346424222,0.0010000000474974513
0.9672726988792419,0.5436336994171143,1.0,0.014469394460320473,0.0010000000474974513
0.9672726988792419,0.4281129539012909,1.0,0.019301533699035645,0.0010000000474974513
